sample_id,form_id,writer_id,image_path,image_width,image_height,skew,baseline_deviation,word_spacing_cv,character_height_cv,average_word_height,average_word_width,stroke_density,slant_angle,writing_area,connected_component_count,num_lines,num_words,num_components,segmentation_error_count
g03-043,g03-043,314,data/raw/IAM/images/formsE-H/g03-043.png,2479,3542,-63.0,23.726474843300124,0.4774679299366815,0.6005497550674257,107.8974358974359,251.5,0.09578979610525352,36.63636363636363,0.5049259630700254,114,11,78,107,4
g03-049,g03-049,315,data/raw/IAM/images/formsE-H/g03-049.png,2479,3542,-30.0,5.9592992031665375,0.42215055083055336,0.6746065944693661,89.83870967741936,198.1451612903226,0.0565892195040152,31.0,0.3056219960827359,274,8,62,266,1
g03-052,g03-052,316,data/raw/IAM/images/formsE-H/g03-052.png,2479,3542,-127.0,14.197694148333413,0.376177441763396,0.5461457030759099,96.07777777777778,161.95555555555555,0.07410722074072434,0.6363636363636364,0.43215443377675694,309,11,90,273,1
g03-058,g03-058,317,data/raw/IAM/images/formsE-H/g03-058.png,2479,3542,-127.0,9.682338112897625,0.25809881145948554,0.5857434100575526,90.41269841269842,142.66666666666666,0.050078438390795704,-1.5,0.2825459438048666,296,8,63,269,1
g03-064,g03-064,318,data/raw/IAM/images/formsE-H/g03-064.png,2479,3542,63.0,17.426594298570585,0.2553327954679666,0.5252938245734952,76.08064516129032,112.20967741935483,0.03284435089113151,-9.5,0.29357090810692366,165,8,62,161,2
g04-003,g04-003,239,data/raw/IAM/images/formsE-H/g04-003.png,2479,3542,0.0,12.49268438439984,0.2547029743106001,0.6452341937857677,77.21538461538462,169.53846153846155,0.043287020261470556,25.22222222222222,0.32372869426730555,163,9,65,153,1
g04-007,g04-007,273,data/raw/IAM/images/formsE-H/g04-007.png,2479,3542,30.0,13.89797734108325,0.34574399029452396,0.7238310924999506,80.1159420289855,147.20289855072463,0.04229544962939589,20.75,0.3259086091662341,263,8,69,259,0
g04-011,g04-011,273,data/raw/IAM/images/formsE-H/g04-011.png,2479,3542,0.0,13.728954064635788,0.24093542468865708,0.836160112156126,82.65277777777777,147.75,0.04060810350720833,8.333333333333334,0.3395208628823165,280,9,72,284,0
g04-014,g04-014,273,data/raw/IAM/images/formsE-H/g04-014.png,2479,3542,0.0,7.341528062866581,0.2602307203783013,0.7025710340900599,80.68,140.06,0.04241704023645552,9.666666666666666,0.21716330217303612,207,6,50,207,0
g04-017,g04-017,274,data/raw/IAM/images/formsE-H/g04-017.png,2479,3542,-30.0,11.452916997137065,0.2569984373611673,0.6874968802253465,75.27272727272727,103.47474747474747,0.06280391148188925,2.5,0.29356043048450575,247,8,99,239,0
g04-022,g04-022,319,data/raw/IAM/images/formsE-H/g04-022.png,2479,3542,0.0,8.719965528956372,0.4086298949639642,0.6488251030171538,93.48571428571428,133.67142857142858,0.05267026175379203,8.0,0.2954976517598192,211,8,70,207,0
g04-026,g04-026,274,data/raw/IAM/images/formsE-H/g04-026.png,2479,3542,63.0,12.18208504364986,0.28463320860126046,0.6962470294267716,80.32222222222222,100.7,0.06109857704408284,2.142857142857143,0.26385352374969506,227,7,90,212,0
g04-032,g04-032,274,data/raw/IAM/images/formsE-H/g04-032.png,2479,3542,63.0,14.215657441959399,0.39524464199329157,0.6410884316670705,67.57971014492753,102.1159420289855,0.053917102698266134,0.3333333333333333,0.22201170805972884,171,6,69,159,1
g04-036,g04-036,320,data/raw/IAM/images/formsE-H/g04-036.png,2479,3542,30.0,6.470075723749995,0.3451843085170233,0.4646048063784615,68.04819277108433,120.12048192771084,0.05630004759638268,-6.25,0.29909625951157426,340,8,83,340,3
g04-039,g04-039,320,data/raw/IAM/images/formsE-H/g04-039.png,2479,3542,30.0,5.9167379568084915,0.317404177364183,0.468718937778716,71.525,123.3875,0.059455225469416804,-8.5,0.28672150411280845,331,8,80,330,2
g04-043,g04-043,321,data/raw/IAM/images/formsE-H/g04-043.png,2479,3542,30.0,4.1678142950894905,0.3282832294979436,0.40682638283125866,52.138297872340424,117.90425531914893,0.041272817360925106,-3.0,0.33420176119721867,325,9,94,326,1
g04-048,g04-048,321,data/raw/IAM/images/formsE-H/g04-048.png,2479,3542,0.0,2.990419177606358,0.2835695706550274,0.43103818270574384,49.39705882352941,142.10294117647058,0.04192864065531224,-19.0,0.27873254479354415,282,8,68,287,1
g04-052,g04-052,322,data/raw/IAM/images/formsE-H/g04-052.png,2479,3542,0.0,5.855880795577072,0.34372818216947854,0.5181979607938413,63.375,147.546875,0.052340149373576936,-1.0,0.25884567578272966,234,7,64,233,1
g04-055,g04-055,323,data/raw/IAM/images/formsE-H/g04-055.png,2479,3542,0.0,6.771169292609493,0.3275911108753119,0.5027226500880129,68.67901234567901,163.4814814814815,0.05247958003552766,8.4,0.3777469877404985,257,10,81,259,2
g04-060,g04-060,324,data/raw/IAM/images/formsE-H/g04-060.png,2479,3542,-30.0,3.4920327237429474,0.3460012960380268,0.434599435360657,51.8974358974359,113.85897435897436,0.03842194090550654,-8.428571428571429,0.2533195271676777,291,7,78,286,1
g04-063,g04-063,324,data/raw/IAM/images/formsE-H/g04-063.png,2479,3542,0.0,3.5984509200235073,0.34530033245463054,0.45354043853947,48.7027027027027,116.83783783783784,0.03744387511132112,-10.4,0.36177647176998246,406,10,111,407,3
g04-068,g04-068,325,data/raw/IAM/images/formsE-H/g04-068.png,2479,3542,-30.0,6.591233126468377,0.3896000410920473,0.4378660492571177,68.54464285714286,136.10714285714286,0.061078425655976674,-4.2,0.39063309666813884,442,10,112,422,5
g04-072,g04-072,325,data/raw/IAM/images/formsE-H/g04-072.png,2479,3542,63.0,7.801750478990281,0.3481607073532005,0.43765229635769076,76.17073170731707,143.14634146341464,0.05706220914428101,3.0,0.3297172249151483,310,9,82,293,3
g04-077,g04-077,326,data/raw/IAM/images/formsE-H/g04-077.png,2479,3542,30.0,4.16305820598659,0.2712301057324524,0.536303915822305,49.148648648648646,123.97297297297297,0.0407163702439293,4.428571428571429,0.24819665312851555,225,7,74,210,1
g04-081,g04-081,327,data/raw/IAM/images/formsE-H/g04-081.png,2479,3542,0.0,5.800965144652564,0.4390272806270306,0.38313340017123837,45.89230769230769,97.21538461538462,0.034400249318989794,3.6666666666666665,0.19733462952152114,220,6,65,219,1
g04-088,g04-088,328,data/raw/IAM/images/formsE-H/g04-088.png,2479,3542,30.0,3.2839262267500153,0.38134262809436215,0.2795555670451147,54.46808510638298,140.46808510638297,0.03381913673426178,-22.333333333333332,0.4486064648296965,373,12,94,371,3
g04-092,g04-092,328,data/raw/IAM/images/formsE-H/g04-092.png,2479,3542,30.0,3.1025053363149784,0.28884841759513513,0.26976740778883657,53.61904761904762,148.1547619047619,0.035235335815893686,-24.818181818181817,0.4010077650570837,344,11,84,341,7
g04-095,g04-095,273,data/raw/IAM/images/formsE-H/g04-095.png,2479,3542,30.0,11.761162360750426,0.35856990101010855,0.7651309374285816,81.57534246575342,134.1095890410959,0.038903945922973915,13.88888888888889,0.3408716789638269,262,9,73,259,2
g04-098,g04-098,329,data/raw/IAM/images/formsE-H/g04-098.png,2479,3542,0.0,9.941100319269552,0.2993892171475199,0.7010952471926262,86.95081967213115,149.80327868852459,0.05950740507041775,3.0,0.2680284007344358,217,7,61,199,2
g04-101,g04-101,329,data/raw/IAM/images/formsE-H/g04-101.png,2479,3542,0.0,11.961416737780977,0.2951203790029945,0.6625778213757564,82.03508771929825,143.80701754385964,0.05317736348165704,3.0,0.2631400204404747,147,7,57,144,1
g04-104,g04-104,330,data/raw/IAM/images/formsE-H/g04-104.png,2479,3542,30.0,9.3863044421714,0.3068292513315009,0.6493821485792807,55.472527472527474,118.8021978021978,0.042252777214705606,-0.5555555555555556,0.3191219570194262,246,9,91,244,0
g04-108,g04-108,330,data/raw/IAM/images/formsE-H/g04-108.png,2479,3542,0.0,6.821751336932198,0.25708324549460676,0.6028258089075699,54.56521739130435,147.08695652173913,0.03802370681675121,-1.6666666666666667,0.0984240517011445,71,3,23,71,0
g05-087,g05-087,331,data/raw/IAM/images/formsE-H/g05-087.png,2479,3542,0.0,12.65273123456459,0.28648179607820323,0.45137525868011996,75.6,140.58333333333334,0.06561211772600901,3.857142857142857,0.23759147704637645,158,7,60,156,1
g05-094,g05-094,119,data/raw/IAM/images/formsE-H/g05-094.png,2479,3542,127.0,6.963801724268308,0.2609345179556862,0.5468005586993812,61.292682926829265,159.390243902439,0.04166123458077729,-11.8,0.38437021175502684,315,10,82,347,0
g05-098,g05-098,118,data/raw/IAM/images/formsE-H/g05-098.png,2479,3542,-63.0,12.151822462833437,0.41096442423725194,0.5935641115793234,45.63855421686747,104.6987951807229,0.04437135443958319,33.285714285714285,0.2512474634473337,150,7,83,145,0
g06-011a,g06-011a,332,data/raw/IAM/images/formsE-H/g06-011a.png,2479,3542,63.0,9.806995866486314,0.36399302926939153,0.5168462649787121,62.153153153153156,122.22522522522523,0.055092706826900414,32.81818181818182,0.41170815083858564,357,11,111,355,0
g06-011b,g06-011b,333,data/raw/IAM/images/formsE-H/g06-011b.png,2479,3542,127.0,12.047629652147771,0.35678334187836874,0.4560542627792488,76.39,142.0,0.05351064931847139,-2.4545454545454546,0.4265535751583772,328,11,100,325,0
g06-011c,g06-011c,334,data/raw/IAM/images/formsE-H/g06-011c.png,2479,3542,127.0,11.611126497171904,0.31520009358100876,0.6138378064433031,53.403669724770644,85.79816513761467,0.03402577754502342,-1.2,0.3522975262105697,278,10,109,268,0
g06-011e,g06-011e,336,data/raw/IAM/images/formsE-H/g06-011e.png,2479,3542,30.0,13.636268118645967,0.3233165039286361,0.5650158699751832,59.81651376146789,109.72477064220183,0.06881956072096918,-4.111111111111111,0.32376308820176436,230,9,109,223,0
g06-011f,g06-011f,337,data/raw/IAM/images/formsE-H/g06-011f.png,2479,3542,159.0,12.562076695057687,0.38470583747742587,0.6291745255354828,55.79816513761468,81.0,0.05775715204114432,-23.0,0.2834424638448,237,8,109,207,0
g06-011g,g06-011g,338,data/raw/IAM/images/formsE-H/g06-011g.png,2479,3542,159.0,16.35039004302035,0.4334307102773936,0.5735440866647181,57.73148148148148,104.00925925925925,0.05953564277247776,20.555555555555557,0.31668659313046077,174,9,108,147,0
g06-011h,g06-011h,339,data/raw/IAM/images/formsE-H/g06-011h.png,2479,3542,63.0,10.834832661067953,0.39164133807627394,0.5264359147263676,60.26605504587156,110.03669724770643,0.046779351445329784,4.4,0.362898146804701,300,10,109,299,2
g06-011i,g06-011i,340,data/raw/IAM/images/formsE-H/g06-011i.png,2479,3542,159.0,10.126856475860418,0.3738553661646613,0.43862845736439643,52.0,93.8256880733945,0.04609721574800472,10.777777777777779,0.3215222436507316,344,9,109,340,2
g06-011j,g06-011j,341,data/raw/IAM/images/formsE-H/g06-011j.png,2479,3542,127.0,12.582137350783876,0.4123351385490435,0.522267902195958,82.22018348623853,141.045871559633,0.05795211684615465,29.181818181818183,0.4369669651953883,390,11,109,373,2
g06-011k,g06-011k,342,data/raw/IAM/images/formsE-H/g06-011k.png,2479,3542,127.0,10.08734118565633,0.3553697715622107,0.4850496436708368,63.72477064220183,115.12844036697248,0.05445788044705861,-6.818181818181818,0.40335748577150266,296,11,109,292,0
g06-011l,g06-011l,343,data/raw/IAM/images/formsE-H/g06-011l.png,2479,3542,127.0,10.49464470101669,0.3810410908958694,0.5627574535979759,53.92660550458716,87.6788990825688,0.03752062470242854,9.222222222222221,0.3155066078492425,303,9,109,307,3
g06-011m,g06-011m,344,data/raw/IAM/images/formsE-H/g06-011m.png,2479,3542,127.0,15.889713726431689,0.456760726776256,0.6897829784299919,62.862385321100916,122.1651376146789,0.05916850080955272,24.2,0.36013865994398114,158,10,109,148,1
g06-011n,g06-011n,345,data/raw/IAM/images/formsE-H/g06-011n.png,2479,3542,159.0,12.592193371917945,0.5047979619491644,0.593612589395816,78.8735632183908,186.4022988505747,0.06421957777357863,44.81818181818182,0.4001932438012905,328,11,87,240,3
g06-011o,g06-011o,346,data/raw/IAM/images/formsE-H/g06-011o.png,2479,3542,95.0,21.818593955844094,0.3915916962028557,0.6776726083755685,72.73394495412845,153.37614678899084,0.07661431475985118,22.09090909090909,0.4492887630460635,143,11,109,141,0
g06-011p,g06-011p,347,data/raw/IAM/images/formsE-H/g06-011p.png,2479,3542,63.0,11.024883796647963,0.3051643485406049,0.3966900251453507,67.53211009174312,107.60550458715596,0.07198182241067755,1.2222222222222223,0.3182748640243773,387,9,109,382,1
g06-011r,g06-011r,348,data/raw/IAM/images/formsE-H/g06-011r.png,2479,3542,95.0,10.468815888639021,0.3422691103983674,0.5020024597242682,49.73394495412844,111.43119266055047,0.06010684512203458,-11.0,0.3215421739107657,304,9,109,297,0
g06-018a,g06-018a,332,data/raw/IAM/images/formsE-H/g06-018a.png,2479,3542,-63.0,9.53033114272342,0.4228824613599879,0.4665160266040091,59.95294117647059,122.70588235294117,0.05450537010875935,33.25,0.29537966462041737,271,8,85,269,0
g06-018b,g06-018b,333,data/raw/IAM/images/formsE-H/g06-018b.png,2479,3542,-30.0,12.002503815844747,0.32667195989845654,0.44292759772633516,84.48809523809524,151.08333333333334,0.053565886405409595,-2.8,0.3867657151239241,264,10,84,265,2
g06-018c,g06-018c,334,data/raw/IAM/images/formsE-H/g06-018c.png,2479,3542,95.0,8.262544167705615,0.37095170647967257,0.5743888687600587,55.11904761904762,86.76190476190476,0.03274379618936466,-0.25,0.27908172294934136,205,8,84,200,1
g06-018d,g06-018d,335,data/raw/IAM/images/formsE-H/g06-018d.png,2479,3542,0.0,11.852395209551615,0.3342854143991066,0.5047705052688228,71.4047619047619,105.4047619047619,0.052477335620085636,11.0,0.27610801426505516,219,8,84,213,2
g06-018e,g06-018e,336,data/raw/IAM/images/formsE-H/g06-018e.png,2479,3542,-30.0,10.976745183012767,0.33329173953976016,0.5160442559585765,59.21176470588235,111.30588235294118,0.06851558231928523,-4.428571428571429,0.2389009520742162,168,7,85,164,0
g06-018f,g06-018f,337,data/raw/IAM/images/formsE-H/g06-018f.png,2479,3542,-63.0,8.521099392552435,0.3500489175808863,0.5416374544967323,56.55952380952381,80.42857142857143,0.06023337962002831,-24.666666666666668,0.20208691461124945,171,6,84,147,0
g06-018g,g06-018g,338,data/raw/IAM/images/formsE-H/g06-018g.png,2479,3542,-63.0,13.276761315366903,0.46530882948553104,0.5168415321610632,57.54117647058823,100.90588235294118,0.06042971772100857,19.285714285714285,0.2361186877734574,136,7,85,110,1
g06-018h,g06-018h,339,data/raw/IAM/images/formsE-H/g06-018h.png,2479,3542,0.0,10.678191103747091,0.3713426634206693,0.5762821673850399,58.24096385542169,110.43373493975903,0.04383762788935203,0.75,0.28852638846149553,212,8,83,223,2
g06-018i,g06-018i,340,data/raw/IAM/images/formsE-H/g06-018i.png,2479,3542,-30.0,9.352419133273544,0.3558426359906363,0.4342770045316851,53.1764705882353,93.87058823529412,0.045331441955111046,10.428571428571429,0.24759942865069406,263,7,85,262,1
g06-018j,g06-018j,341,data/raw/IAM/images/formsE-H/g06-018j.png,2479,3542,-63.0,14.901794111949881,0.35009511512398483,0.5120816037931607,85.20238095238095,142.83333333333334,0.05894129385292543,30.333333333333332,0.3506504895213526,297,9,84,268,0
g06-018k,g06-018k,342,data/raw/IAM/images/formsE-H/g06-018k.png,2479,3542,-30.0,9.45375035443538,0.33338656046327825,0.4721534547238564,64.05813953488372,110.94186046511628,0.05398896575882301,-7.0,0.2809032348292569,225,8,86,214,1
g06-018l,g06-018l,343,data/raw/IAM/images/formsE-H/g06-018l.png,2479,3542,-63.0,10.161208374955521,0.35925832308176264,0.5389746914822806,55.464285714285715,90.70238095238095,0.03820655605839635,11.571428571428571,0.24239205030898736,215,7,84,219,2
g06-018m,g06-018m,344,data/raw/IAM/images/formsE-H/g06-018m.png,2479,3542,-30.0,17.231942872047078,0.38266321382256974,0.5708615626658078,61.654761904761905,131.71428571428572,0.056763925309039676,25.5,0.287426921430815,109,8,84,103,0
g06-018n,g06-018n,345,data/raw/IAM/images/formsE-H/g06-018n.png,2479,3542,159.0,11.713288230723295,0.48575843844472133,0.4919366442878851,90.37662337662337,212.12987012987014,0.06757092859330727,44.45454545454545,0.41531598345355647,277,11,77,188,1
g06-018o,g06-018o,346,data/raw/IAM/images/formsE-H/g06-018o.png,2479,3542,-30.0,16.518726105126632,0.3887730561455069,0.5596190615463874,74.10588235294118,170.94117647058823,0.07178538576316716,29.2,0.3852931536254054,102,10,85,101,0
g06-018p,g06-018p,347,data/raw/IAM/images/formsE-H/g06-018p.png,2479,3542,-30.0,7.473968351575089,0.27504315421620346,0.3456391419034353,65.70238095238095,113.04761904761905,0.06208888370692084,-0.25,0.2813132287499581,283,8,84,281,0
g06-018r,g06-018r,348,data/raw/IAM/images/formsE-H/g06-018r.png,2479,3542,63.0,9.297280542361701,0.33016039818726267,0.48140123531286655,51.61176470588235,115.6,0.05961764322067076,-11.285714285714286,0.2618152845278089,202,7,85,192,2
g06-026a,g06-026a,332,data/raw/IAM/images/formsE-H/g06-026a.png,2479,3542,-95.0,6.270297300449192,0.3923487545185167,0.4726688817003649,64.90625,128.25,0.051413847291551115,33.285714285714285,0.24640634634145342,218,7,64,217,1
g06-026b,g06-026b,333,data/raw/IAM/images/formsE-H/g06-026b.png,2479,3542,-30.0,9.061842351953171,0.26912017706623076,0.4473727928653383,100.328125,166.40625,0.04834343917741314,-5.222222222222222,0.33554756624192056,216,9,64,216,1
g06-026c,g06-026c,334,data/raw/IAM/images/formsE-H/g06-026c.png,2479,3542,-127.0,7.7096424291818515,0.27124954780479765,0.5374364672430082,61.0,93.0625,0.038636275238556214,-0.3333333333333333,0.21082069621978772,182,6,64,177,0
g06-026d,g06-026d,335,data/raw/IAM/images/formsE-H/g06-026d.png,2479,3542,-127.0,10.356631079558396,0.25285612894253096,0.5377487758660164,77.22727272727273,105.65151515151516,0.054762050940218916,11.333333333333334,0.2077594082785517,200,6,66,191,0
g06-026e,g06-026e,336,data/raw/IAM/images/formsE-H/g06-026e.png,2479,3542,-30.0,10.581223204520754,0.26697522910960253,0.4814903757198727,60.40625,116.171875,0.05997270420956531,-2.6666666666666665,0.20870023043936087,142,6,64,141,0
g06-026f,g06-026f,337,data/raw/IAM/images/formsE-H/g06-026f.png,2479,3542,-30.0,8.721702155363623,0.3583159100793442,0.5378148061336355,63.609375,89.0,0.06946953190462136,-22.6,0.16323668789600004,131,5,64,116,1
g06-026g,g06-026g,338,data/raw/IAM/images/formsE-H/g06-026g.png,2479,3542,-127.0,11.281412485154458,0.35912037380863526,0.5083901748994155,59.875,107.671875,0.06970276784160094,21.4,0.16552855391272003,113,5,64,90,0
g06-026h,g06-026h,339,data/raw/IAM/images/formsE-H/g06-026h.png,2479,3542,-63.0,6.281184459275817,0.3298067768603864,0.5763588138654101,60.078125,120.515625,0.047831014443828215,2.0,0.2125357235675211,189,6,64,208,2
g06-026i,g06-026i,340,data/raw/IAM/images/formsE-H/g06-026i.png,2479,3542,-30.0,5.758882473994544,0.3016288262270713,0.41798228813213545,54.046875,101.0625,0.04614797217037163,9.0,0.20134118122437394,214,6,64,214,0
g06-026j,g06-026j,341,data/raw/IAM/images/formsE-H/g06-026j.png,2479,3542,0.0,11.841273258456408,0.41972591641463336,0.500855987211029,85.6875,149.34375,0.06337633298933608,29.0,0.2648560727730098,269,7,64,243,2
g06-026k,g06-026k,342,data/raw/IAM/images/formsE-H/g06-026k.png,2479,3542,-63.0,6.499827804493501,0.27243755820874893,0.46373028996292526,69.125,120.8125,0.052952700811642876,-7.285714285714286,0.24822056944055645,172,7,64,159,0
g06-026l,g06-026l,343,data/raw/IAM/images/formsE-H/g06-026l.png,2479,3542,-30.0,7.1467896371824535,0.3214493029677676,0.5289967186168775,60.828125,98.140625,0.03952230698474732,11.666666666666666,0.19909213679492718,188,6,64,188,0
g06-026m,g06-026m,344,data/raw/IAM/images/formsE-H/g06-026m.png,2479,3542,0.0,12.144268911367279,0.39705574356725387,0.5605047175725377,69.265625,144.078125,0.058568358097374075,24.428571428571427,0.24374138585689525,86,7,64,86,0
g06-026n,g06-026n,345,data/raw/IAM/images/formsE-H/g06-026n.png,2479,3542,-127.0,9.855522916539515,0.4894509853816073,0.6154943936648823,84.6923076923077,189.96923076923076,0.06904147247860123,44.5,0.29910423161558786,257,8,65,177,1
g06-026o,g06-026o,346,data/raw/IAM/images/formsE-H/g06-026o.png,2479,3542,-95.0,16.60145024822828,0.3962857784600468,0.5854971292111021,81.0923076923077,179.3846153846154,0.07374618848390299,25.5,0.3083591610522175,80,8,65,80,0
g06-026p,g06-026p,347,data/raw/IAM/images/formsE-H/g06-026p.png,2479,3542,-63.0,5.735539335433381,0.2337299945518033,0.3566567360441498,70.140625,119.578125,0.0708493723825444,0.6666666666666666,0.19914281659901387,238,6,64,237,0
g06-026r,g06-026r,348,data/raw/IAM/images/formsE-H/g06-026r.png,2479,3542,30.0,8.92609596432719,0.37654532176879507,0.43022279995295215,53.265625,119.1875,0.054191714187451216,-12.333333333333334,0.22120402003594736,175,6,64,167,1
g06-031a,g06-031a,332,data/raw/IAM/images/formsE-H/g06-031a.png,2479,3542,-95.0,9.031305476248443,0.41228177167576435,0.48045219442668335,64.71764705882353,132.98823529411766,0.05414124677189769,32.333333333333336,0.3321163726744518,304,9,85,302,3
g06-031b,g06-031b,333,data/raw/IAM/images/formsE-H/g06-031b.png,2479,3542,-63.0,9.920455604518748,0.33054761680853323,0.46325707127988824,80.89411764705882,160.38823529411764,0.046188503387868736,-2.8181818181818183,0.4341193296417177,303,11,85,301,1
g06-031c,g06-031c,334,data/raw/IAM/images/formsE-H/g06-031c.png,2479,3542,-127.0,9.836358583895295,0.3013814594685868,0.5280484826225713,53.64705882352941,98.27058823529411,0.03685792294468602,2.25,0.2815576306815762,236,8,85,221,1
g06-031d,g06-031d,335,data/raw/IAM/images/formsE-H/g06-031d.png,2479,3542,-95.0,12.130250737508927,0.3040740759444994,0.5252668761934041,70.85882352941177,109.6470588235294,0.05078962086886575,11.5,0.28996045608634835,269,8,85,257,1
g06-031e,g06-031e,336,data/raw/IAM/images/formsE-H/g06-031e.png,2479,3542,-30.0,13.25706894717992,0.3268176944304676,0.5353140499996192,59.63529411764706,113.55294117647058,0.06576080030877016,-5.0,0.2484515326825515,184,7,85,183,1
g06-031f,g06-031f,337,data/raw/IAM/images/formsE-H/g06-031f.png,2479,3542,-30.0,12.030706466728825,0.4009095709595063,0.5749318581985619,58.11764705882353,84.28235294117647,0.06404556464665632,-22.0,0.2040562520770178,179,6,85,156,0
g06-031g,g06-031g,338,data/raw/IAM/images/formsE-H/g06-031g.png,2479,3542,-30.0,13.994053773296427,0.381811119351318,0.5042600405924933,58.529411764705884,110.97647058823529,0.06590988886764305,18.428571428571427,0.2436025573598578,140,7,85,119,0
g06-031h,g06-031h,339,data/raw/IAM/images/formsE-H/g06-031h.png,2479,3542,0.0,9.027057936917291,0.3628847393359925,0.5229696327838187,64.9047619047619,127.36904761904762,0.04381248830963498,4.333333333333333,0.32270279836795085,253,9,84,269,3
g06-031i,g06-031i,340,data/raw/IAM/images/formsE-H/g06-031i.png,2479,3542,0.0,8.623480644544939,0.3674699281658941,0.4112559089493711,50.6,97.89411764705882,0.04737788821718651,9.285714285714286,0.24565924630817557,282,7,85,281,2
g06-031j,g06-031j,341,data/raw/IAM/images/formsE-H/g06-031j.png,2479,3542,-63.0,11.431489930798163,0.38761922646290886,0.48363159753294677,79.61176470588235,153.58823529411765,0.05328775869489127,29.2,0.39402909909074735,324,10,85,310,3
g06-031k,g06-031k,342,data/raw/IAM/images/formsE-H/g06-031k.png,2479,3542,-63.0,9.513331734690661,0.42830263500980237,0.4923933506280725,67.75294117647059,117.61176470588235,0.058509914175791655,-7.0,0.3078598795665635,227,9,85,219,0
g06-031l,g06-031l,343,data/raw/IAM/images/formsE-H/g06-031l.png,2479,3542,30.0,10.97462658416826,0.44752348535826403,0.5447495982880078,54.666666666666664,94.51190476190476,0.03945717435998671,13.0,0.23653346495656685,251,7,84,263,1
g06-031m,g06-031m,344,data/raw/IAM/images/formsE-H/g06-031m.png,2479,3542,-30.0,18.585274998017557,0.4546247378250453,0.5691579954782039,65.73809523809524,140.10714285714286,0.05811633478369187,23.22222222222222,0.31451271425314253,117,9,84,112,0
g06-031n,g06-031n,345,data/raw/IAM/images/formsE-H/g06-031n.png,2479,3542,-95.0,11.359580952045544,0.649738085917016,0.5901491708853858,81.46511627906976,198.6046511627907,0.06607769048094636,44.81818181818182,0.4105132463341419,373,11,86,272,2
g06-031o,g06-031o,346,data/raw/IAM/images/formsE-H/g06-031o.png,2479,3542,-63.0,24.291606601758893,0.37619999205234333,0.5896650501795052,78.65882352941176,186.83529411764707,0.07180445438872406,22.636363636363637,0.42145325078485363,108,11,85,107,0
g06-031p,g06-031p,347,data/raw/IAM/images/formsE-H/g06-031p.png,2479,3542,-63.0,8.579682433072351,0.40636615031922796,0.35605788337010813,66.55294117647058,117.2235294117647,0.06736744419485542,-0.75,0.27955913809255795,312,8,85,309,1
g06-031r,g06-031r,348,data/raw/IAM/images/formsE-H/g06-031r.png,2479,3542,-63.0,8.854973305808677,0.4369239658873295,0.4448548807863972,50.61176470588235,116.52941176470588,0.053854511214659936,-9.5,0.283025636692087,233,8,85,229,2
g06-037b,g06-037b,333,data/raw/IAM/images/formsE-H/g06-037b.png,2479,3542,-63.0,8.329631482603187,0.2609797658947089,0.4560648177485725,83.35064935064935,168.67532467532467,0.05355862097567045,-1.8,0.3734707511475844,275,10,77,274,0
g06-037c,g06-037c,334,data/raw/IAM/images/formsE-H/g06-037c.png,2479,3542,-127.0,7.448595993937944,0.30287191995332385,0.5799896845509854,57.97849462365591,116.02150537634408,0.03546990382582039,2.090909090909091,0.3775272993313227,268,11,93,247,1
g06-037d,g06-037d,335,data/raw/IAM/images/formsE-H/g06-037d.png,2479,3542,-95.0,7.94715702038981,0.2956198372676042,0.5231045353911079,76.69473684210526,122.89473684210526,0.05008816766804721,12.8,0.3748547084043515,312,10,95,297,0
g06-037e,g06-037e,336,data/raw/IAM/images/formsE-H/g06-037e.png,2479,3542,0.0,11.610863081897419,0.2683227627231243,0.514936769166821,62.638297872340424,131.5744680851064,0.06676426837693909,-3.6666666666666665,0.31995208082164606,220,9,94,219,0
g06-037f,g06-037f,337,data/raw/IAM/images/formsE-H/g06-037f.png,2479,3542,63.0,11.443170698675207,0.3086739903304921,0.5364576272034762,60.924731182795696,98.03225806451613,0.062437481862984354,-24.75,0.27393311040293516,197,8,93,176,0
g06-037g,g06-037g,338,data/raw/IAM/images/formsE-H/g06-037g.png,2479,3542,-95.0,12.942571595471279,0.3164271713633443,0.4847558674274892,62.526881720430104,128.33333333333334,0.059687287029729766,19.88888888888889,0.3215222436507316,149,9,93,135,0
g06-037h,g06-037h,339,data/raw/IAM/images/formsE-H/g06-037h.png,2479,3542,-30.0,7.270388096854912,0.2869755572641242,0.5812163132129686,63.329787234042556,140.93617021276594,0.04316337026643262,5.545454545454546,0.40744740290489806,303,11,94,338,0
g06-037i,g06-037i,340,data/raw/IAM/images/formsE-H/g06-037i.png,2479,3542,-30.0,5.584244525426074,0.3210625273035273,0.42340507632704316,53.97849462365591,118.89247311827957,0.042011361514405376,10.8,0.36715707254318547,345,10,93,339,0
g06-037j,g06-037j,341,data/raw/IAM/images/formsE-H/g06-037j.png,2479,3542,0.0,11.907620574425856,0.2969264492385673,0.4767926108829891,85.82022471910112,161.74157303370785,0.05875629021862618,25.181818181818183,0.4244368676555568,340,11,89,327,1
g06-037k,g06-037k,342,data/raw/IAM/images/formsE-H/g06-037k.png,2479,3542,-63.0,8.186142728389328,0.32697775248818056,0.4915720378198081,70.08602150537635,129.55913978494624,0.05714052060670586,-5.8,0.3690457778712159,255,10,93,247,0
